year,month,average_month_temperature
2003,06,18.047
2003,07,19.764
2003,08,19.038
2003,09,15.195
2003,10,8.279
2003,11,.763
2003,12,-5.355
2004,01,-7.149
2004,02,-2.622
2004,03,3.130
2004,04,10.242
2004,05,14.127
2004,06,18.064
2004,07,19.909
2004,08,18.832
2004,09,15.004
2004,10,7.907
2004,11,1.331
2004,12,-4.928
2005,01,-7.420
2005,02,-5.677
2005,03,2.342
2005,04,9.572
2005,05,14.092
2005,06,19.073
2005,07,20.550
2005,08,19.032
2005,09,15.910
2005,10,8.524
2005,11,1.765
2005,12,-6.885
2006,01,-6.954
2006,02,-3.102
2006,03,2.550
2006,04,8.867
2006,05,14.471
2006,06,18.433
2006,07,20.646
2006,08,20.178
2006,09,14.998
2006,10,9.974
2006,11,2.023
2006,12,-5.233
2007,01,-6.467
2007,02,-1.027
2007,03,2.736
2007,04,9.270
2007,05,15.385
2007,06,18.754
2007,07,20.172
2007,08,19.868
2007,09,15.224
2007,10,8.333
2007,11,1.433
2007,12,-4.353
2008,01,-8.711
2008,02,-6.022
2008,03,4.443
2008,04,9.578
2008,05,14.882
2008,06,18.455
2008,07,20.318
2008,08,18.926
2008,09,15.326
2008,10,9.028
2008,11,1.155
2008,12,-4.713
2009,01,-6.709
2009,02,-1.778
2009,03,2.770
2009,04,10.276
2009,05,14.505
2009,06,18.435
2009,07,20.256
2009,08,19.252
2009,09,15.536
2009,10,9.265
2009,11,-.649
2009,12,-5.929
2010,01,-6.480
2010,02,-3.816
2010,03,1.773
2010,04,7.289
2010,05,14.314
2010,06,18.662
2010,07,21.081
2010,08,19.771
2010,09,15.436
2010,10,8.375
2010,11,1.782
2010,12,-5.737
2011,01,-10.282
2011,02,-3.003
2011,03,.693
2011,04,9.472
2011,05,14.263
2011,06,18.744
2011,07,20.425
2011,08,19.728
2011,09,14.709
2011,10,8.813
2011,11,2.233
2011,12,-5.914
2012,01,-9.057
2012,02,-5.120
2012,03,1.709
2012,04,9.777
2012,05,15.058
2012,06,18.590
2012,07,20.458
2012,08,19.588
2012,09,14.764
2012,10,8.092
2012,11,-.060
2012,12,-6.858
2013,01,-7.793
2013,02,-3.625
2013,03,3.990
2013,04,8.702
2013,05,14.985
2013,06,18.773
2013,07,20.468
2013,08,20.163
2013,09,14.889
2013,10,8.842
2013,11,1.156
2013,12,-5.452
2014,01,-5.987
2014,02,-4.614
2014,03,3.414
2014,04,9.845
2014,05,14.218
2014,06,18.381
2014,07,20.412
2014,08,18.788
2014,09,15.085
2014,10,8.980
2014,11,1.360
2014,12,-6.312
2015,01,-5.724
2015,02,-2.520
2015,03,3.645
2015,04,9.389
2015,05,14.746
2015,06,18.192
2015,07,20.215
2015,08,19.373
2015,09,14.921
2015,10,8.922
2015,11,1.685
2015,12,-4.911
2016,01,-7.767
2016,02,-3.768
2016,03,4.003
2016,04,10.301
2016,05,14.291
2016,06,18.757
2016,07,20.883
2016,08,20.186
2016,09,15.847
2016,10,8.407
2016,11,.622
2016,12,-3.302
2017,01,-5.920
2017,02,-2.094
2017,03,2.141
2017,04,9.874
2017,05,15.066
2017,06,18.352
2017,07,21.237
2017,08,19.499
2017,09,15.842
2017,10,8.421
2017,11,.993
2017,12,-4.786
2018,01,-7.721
2018,02,-4.183
2018,03,4.924
2018,04,10.123
2018,05,15.034
2018,06,18.931
2018,07,20.994
2018,08,20.103
2018,09,14.873
2018,10,7.780
2018,11,1.430
2018,12,-6.381
2019,01,-6.523
2019,02,-3.588
2019,03,3.480
2019,04,10.623
2019,05,14.198
2019,06,18.542
2019,07,20.269
2019,08,19.940
2019,09,16.034
2019,10,8.910
2019,11,1.786
2019,12,-5.333
